,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
19,People Who Knew Me,"Political Essays: The Impeachment of the House of Brunswick; The Real Representation of the People; John Churchill, Duke of Marlborough; Mr. Gladstone or Lord Salisbury: Which!; Five Dead Men Whom I Knew When Living; Cromwell and Washington",Charles Bradlaugh,Forgotten Books,0,0.00,"('4', '26', '2018')",2018
0,Cherry Blossoms,겨울 지나 벚꽃 [Cherry Blossoms After Winter],Bamwoo,미스터블루,1434,4.24,"('9', '14', '2019')",2019
1,Cherry Blossoms,Thea Stilton and the Cherry Blossom Adventure (Thea Stilton #6),Thea Stilton,Scholastic Paperbacks,3847,4.35,"('3', '1', '2011')",2011
2,Cherry Blossoms,"One Piece, Volume 17: Hiriluk's Cherry Blossoms",Eiichiro Oda,VIZ Media LLC,4465,4.50,"('3', '4', '2008')",2008
3,Cherry Blossoms,"Town of Evening Calm, Country of Cherry Blossoms",Fumiyo Kouno,Last Gasp,1195,4.00,"('2', '1', '2007')",2007
4,Cherry Blossoms,The Sakura Obsession: The Incredible Story of the Plant Hunter Who Saved Japan's Cherry Blossoms,Naoko Abe,Knopf Publishing Group,233,3.93,"('3', '19', '2019')",2019
5,Cherry Blossoms,The Scent of Cherry Blossoms (Apple Ridge #4),Cindy Woodsmall,WaterBrook Press,1092,4.19,"('2', '21', '2012')",2012
6,Cherry Blossoms,The Last Cherry Blossom,Kathleen Burkinshaw,Sky Pony,524,4.18,"('8', '2', '2016')",2016
7,Cherry Blossoms,"Cherry Blossom Girls (Cherry Blossom Girls, #1)",Harmon Cooper,,1076,3.65,"(None, None, None)",
8,Cherry Blossoms,Cherry Blossoms,Kim Hooper,Turner,25,4.29,"('10', '30', '2018')",2018
9,Cherry Blossoms,"Cherry Blossom Girls 2 (Cherry Blossom Girls, #2)",Harmon Cooper,,545,4.24,"(None, None, None)",
10,Cherry Blossoms,"Cherry Blossom Girls 3 (Cherry Blossom Girls, #3)",Harmon Cooper,,407,4.26,"(None, None, None)",
11,Cherry Blossoms,When the Cherry Blossoms Fall: My Life as an English Teacher in Japan,Kim Hotzon,Createspace,23,3.10,"('7', '4', '2012')",2012
12,Cherry Blossoms,Barbed Wire and Cherry Blossoms,Anita Heiss,Simon & Schuster AU,236,3.66,"('8', '1', '2016')",2016
13,Cherry Blossoms,Under The Cherry Blossoms (Fleurs d'Amour #1),Amali Rose,CreateSpace Independent Publishing Platform,166,4.23,"('11', '8', '2017')",2017
14,Cherry Blossoms,"Kisses, Sighs, and Cherry Blossom Pink: The Complete Collection",Milk Morinaga,Seven Seas,339,4.22,"('6', '4', '2013')",2013
15,Cherry Blossoms,"Cherry Blossom Girls 4 (Cherry Blossom Girls, #4)",Harmon Cooper,,324,4.33,"(None, None, None)",
16,Cherry Blossoms,"Cherry Blossom Girls 5 (Cherry Blossom Girls, #5)",Harmon Cooper,,259,4.41,"(None, None, None)",
17,Cherry Blossoms,The Cherry Blossom Murder (Josie Clark in Japan mysteries #1),Fran  Pickering,,30,3.75,"('2', '10', '2014')",2014
18,Cherry Blossoms,Sakura's Cherry Blossoms,Robert Paul Weston,Tundra Books (NY),229,4.05,"('2', '20', '2018')",2018
19,Cherry Blossoms,"Cherry Blossom (Vampire Cherry, #2)",Sotia Lazu,Acelette Press,32,4.10,"('12', '18', '2014')",2014
0,Tiny,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",Julie Powell,Little Brown and Company,140918,3.71,"('9', '1', '2005')",2005
1,Tiny,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,Cheryl Strayed,Vintage,53544,4.30,"('7', '10', '2012')",2012
2,Tiny,"Ten Tiny Breaths (Ten Tiny Breaths, #1)",K.A. Tucker,Papoti Books,62948,4.12,"('12', '11', '2012')",2012
3,Tiny,"The Gashlycrumb Tinies (The Vinegar Works, #1)",Edward Gorey,Bloomsbury,55673,4.16,"('11', '5', '1998')",1998
4,Tiny,Will My Cat Eat My Eyeballs? Big Questions from Tiny Mortals About Death,Caitlin Doughty,W. W. Norton  Company,14920,4.15,"('9', '10', '2019')",2019
5,Tiny,"One Tiny Lie (Ten Tiny Breaths, #2)",K.A. Tucker,Atria Books,31864,4.27,"('6', '11', '2013')",2013
6,Tiny,"Four Seconds to Lose (Ten Tiny Breaths, #3)",K.A. Tucker,Atria Books,16002,4.20,"('11', '4', '2013')",2013
7,Tiny,"Five Ways to Fall (Ten Tiny Breaths, #4)",K.A. Tucker,Atria Books,12566,4.31,"('6', '24', '2014')",2014
8,Tiny,"Tiny Pretty Things (Tiny Pretty Things, #1)",Sona Charaipotra,HarperTeen,6037,3.75,"('5', '26', '2015')",2015
9,Tiny,"Tiny Little Thing (Schuyler Sisters, #2)",Beatriz Williams,,9423,3.90,"(None, None, None)",
10,Tiny,"The Tiny Book of Tiny Stories, Vol. 1",Joseph Gordon-Levitt,It Books,5123,4.09,"('12', '6', '2011')",2011
11,Tiny,The Tiny Seed,Eric Carle,Aladdin,11226,4.14,"('4', '1', '2001')",2001
12,Tiny,Tiny Habits: The Small Changes That Change Everything,B.J. Fogg,Houghton Mifflin Harcourt,2109,4.16,"('1', '1', '2020')",2020
13,Tiny,Hold Me Closer: The Tiny Cooper Story,David Levithan,Dutton Juvenile,4801,3.58,"('3', '17', '2015')",2015
14,Tiny,"In Her Wake (Ten Tiny Breaths, #1.5)",K.A. Tucker,Atria Books,5429,4.10,"('9', '1', '2014')",2014
15,Tiny,"Tiny Sunbirds, Far Away",Christie Watson,Other Press,3369,4.08,"('5', '10', '2011')",2011
16,Tiny,A Tiny Bit Marvellous,Dawn French,Michael Joseph,6783,3.23,"('11', '23', '2010')",2010
17,Tiny,"Shiny Broken Pieces (Tiny Pretty Things, #2)",Sona Charaipotra,HarperCollins,2351,3.90,"('7', '12', '2016')",2016
18,Tiny,Tiny Imperfections,Alli Frank,,1007,3.76,"(None, None, None)",
19,Tiny,Guts: The Endless Follies and Tiny Triumphs of a Giant Disaster,Kristen Johnston,Gallery Books,3763,3.86,"('3', '13', '2012')",2012
0,Landfalls,Darkover Landfall,Marion Zimmer Bradley,,5641,3.88,"(None, None, None)",
1,Landfalls,"Landfall (The Forgotten Coast, #4)",Dawn Lee McKenna,,1894,4.37,"(None, None, None)",
2,Landfalls,Landfall (The Ship #1),Jerry Aubin,,1281,3.90,"(None, None, None)",
3,Landfalls,Landfalls,Naomi J. Williams,"Farrar, Straus and Giroux",514,3.89,"('8', '4', '2015')",2015
4,Landfalls,"The Temple at Landfall (Celaeno, #3)",Jane Fletcher,Bold Strokes Books,654,4.08,"('11', '1', '2005')",2005
5,Landfalls,Landfall (The Guardian Herd #3),Jennifer Lynn Alvarez,HarperCollins,458,4.54,"('2', '2', '2016')",2016
6,Landfalls,Landfall,Thomas Mallon,Pantheon Books,182,3.68,"('2', '19', '2019')",2019
7,Landfalls,Landfall,Ellen Urbani,Forest Avenue Press,306,3.94,"('8', '11', '2015')",2015
8,Landfalls,"Landfall (The Merman, #5)",X. Aratare,,384,4.14,"(None, None, None)",
9,Landfalls,Landfall,John  McWilliams,,526,3.46,"('4', '13', '2015')",2015
10,Landfalls,"Landfall (Heaven's Fist, #5)",Justin Bell,,148,4.45,"(None, None, None)",
11,Landfalls,Landfall: Tales From the Flood/Ark Universe,Stephen Baxter,,318,3.75,"(None, None, None)",
12,Landfalls,Landfall,Nevil Shute,Paper Tiger (NJ),410,3.95,"('7', '1', '2001')",2001
13,Landfalls,Landfalls: On the Edge of Islam with Ibn Battutah,Tim Mackintosh-Smith,John Murray,76,4.13,"('11', '1', '2010')",2010
14,Landfalls,The Landfall Campaign (The Nameless War Trilogy #2),Edmond Barrett,"Amazon Digital Services, Inc.",194,3.93,"('9', '29', '2012')",2012
15,Landfalls,"Landfall: Islands in the Aftermath (The Pulse, #4)",Scott B. Williams,,42,4.27,"(None, None, None)",
16,Landfalls,Landfall,Helen Gordon,Fig Tree,95,2.78,"('10', '6', '2011')",2011
17,Landfalls,5 Days to Landfall,Robert Roy Britt,Ink Spot Books,9,4.21,"('11', '11', '2016')",2016
18,Landfalls,"Landfall (The Reach, #2)",Mark R. Healy,,43,4.37,"('10', '2', '2015')",2015
19,Landfalls,The Forbidden Tower / Two to Conquer / Hawkmistress! / Darkover Landfall,Marion Zimmer Bradley,,108,4.31,"(None, None, None)",
0,"Scratch: Writers, Money, and the Art of Making a Living","Scratch: Writers, Money, and the Art of Making a Living",Manjula Martin,Simon  Schuster,936,3.80,"('1', '3', '2017')",2017
0,Fools in Love,Fooling In Love,S.J. Crabb,,738,4.09,"(None, None, None)",
1,Fools in Love,Fools in Love,Rebecca Podos,Running Press Kids,2,5.00,"('12', None, '2021')",2021
2,Fools in Love,Why Do Fools Fall in Love?,Louise  Marley,,99,3.42,"('8', '23', '2011')",2011
3,Fools in Love,"Fool in Love (Hot Holiday Hookups, #2)",Danielle Allen,Amazon Digital Services,134,3.92,"('3', '25', '2020')",2020
4,Fools in Love,Why Do Fools Fall In Love: A Realist's Guide to Romance,Anouchka Grose,Tin House Books,38,3.51,"('1', '1', '2011')",2011
5,Fools in Love,Fools Fall in Love (Champion Street Market Saga Book 2),Freda Lightfoot,,98,4.62,"(None, None, None)",
6,Fools in Love,Fools in Love: A Contemporary Romance Anthology,Jessa Jacobs,,7,4.14,"(None, None, None)",
7,Fools in Love,"Lovefools (Fools in Love, #1)",Avery Hale,,26,4.04,"('7', '14', '2014')",2014
8,Fools in Love,"Why Do Fools Fall in Love: Experiencing the Magic, Mystery, and Meaning of Successful Relationships",Janice R. Levine,Jossey-Bass,13,3.54,"('12', '11', '2000')",2000
9,Fools in Love,Fool in Love: One Man's Search for Romance . . . or Something Like It,Steven Ivory,Touchstone,14,4.00,"('2', '3', '2004')",2004
10,Fools in Love,"Louise Marley 3 Book Bundle: Why Do Fools Fall in Love, Smoke Gets in Your Eyes, A Girl's Best Friend",Louise  Marley,,6,3.17,"(None, None, None)",
11,Fools in Love,"Fools in Love (Foolish at Heart, #3)",R.C. Martin,,0,0.00,"('10', '21', '2020')",2020
12,Fools in Love,April Fools In Love,Mary Hughes,,4,5.00,"(None, None, None)",
13,Fools in Love,วิรัลพัทธ์ (Even Fools Fall in Love),เอื้องอลิน,"meb(mobile ebooks) , Touch Publishing",4,3.50,"('4', '6', '2018')",2018
14,Fools in Love,Why Do Fools Fall in Love?,Janice R. Levine,Wiley Audio,6,3.83,"('4', '1', '2005')",2005
15,Fools in Love,April Fools in Love,Kimberly    Brown,Amazon Digital Services,3,4.33,"(None, None, None)",
16,Fools in Love,"Fooled Around and Spelled In Love (The Happily Everlasting Series, #3)",Michelle M. Pillow,Raven Books,533,4.19,"('10', '24', '2017')",2017
17,Fools in Love,Why Do Fools Fall in Love?,Frankie Lymon,,0,0.00,"(None, None, None)",
18,Fools in Love,"Fool of Main Beach (Love in Laguna, #5)",Tara Lain,Dreamspinner Press,437,4.19,"('8', '21', '2017')",2017
19,Fools in Love,"Fools Rush in: A True Story of Love, War, and Redemption",Bill Carter,Wenner Books,426,4.27,"('4', '27', '2005')",2005
0,Loose Lips,"Loose Lips (Runnymede, #3)",Rita Mae Brown,Bantam,738,3.79,"('5', '2', '2000')",2000
1,Loose Lips,Loose Lips: Fanfiction Parodies of Great (and Terrible) Literature from the Smutty Stage of Shipwreck,Amy Stephenson,Grand Central Publishing,50,3.23,"('9', '27', '2016')",2016
2,Loose Lips,Loose Lips,Claire Berlinski,Ballantine Books,321,3.01,"('6', '1', '2004')",2004
3,Loose Lips,Loose Lips Sink Ships,Katrina LaCroix,,138,2.80,"(None, None, None)",
4,Loose Lips,Loose Lips: Dusty Deals Mystery Series: Book 5,Rae Davies,,125,4.39,"(None, None, None)",
5,Loose Lips,"Loose Lips & Relationships (Flaming, MO #1)",A.J.  Rose,,92,3.96,"(None, None, None)",
6,Loose Lips,The Loose Lip Brigade,Julia Newman,,8,3.78,"(None, None, '2012')",2012
7,Loose Lips,Lemonade & Loose Lips: Episode 1,Gianni Holmes,,39,3.77,"(None, None, None)",
8,Loose Lips,Loose Lips Sinks Ships,Mark Shearman,Createspace,6,5.00,"('4', '28', '2013')",2013
9,Loose Lips,"Sharp Tongues, Loose Lips, Open Eyes, Ears to the Ground",Hans Ulrich Obrist,Sternberg Press,17,3.76,"('5', '1', '2014')",2014
10,Loose Lips,Loose Lips,Yo Loni,,20,4.75,"(None, None, None)",
11,Loose Lips,Loose Lips,Teresa McClain-Watson,Sepia,20,3.83,"('4', '24', '2003')",2003
12,Loose Lips,Loose Lips (Lady Marmalade #2),Jason Blacker,Lemon Tree Publishing,25,3.88,"('10', '22', '2012')",2012
13,Loose Lips,Loose Lips,Blaze,,5,4.40,"(None, None, None)",
14,Loose Lips,Loose Lips,Chris Wheat,Hyland House Publishing,17,3.47,"('8', '1', '1998')",1998
15,Loose Lips,"Loose Lips (Long and Hard, #2)",Wynter Daniels,,10,4.25,"(None, None, None)",
16,Loose Lips,"Loose Lips (The Show, #2)",Jordan Cooke,Grosset & Dunlap,10,3.91,"('4', '17', '2008')",2008
17,Loose Lips,Loose Lips,Jamie Malanowski,Gallery Books,3,2.33,"('9', '12', '1995')",1995
18,Loose Lips,Sunset & Vine: Loose Lips,Per Hampton,"Global Press, LLC",6,4.44,"('2', '9', '2016')",2016
19,Loose Lips,Loose Lips,Jon L. Breen,Random House Value Publishing,5,3.40,"('2', '9', '1992')",1992
0,"Moonflower, Nightshade, All the Hours of the Day","Moonflower, Nightshade, All the Hours of the Day",J.D. Scott,&NOW Books,34,3.82,"('4', '14', '2020')",2020
0,The War in Our Hearts,The War in Our Hearts,Eva Seyler,Authors 4 Authors Publishing Cooperative,106,4.78,"('3', '24', '2019')",2019
1,The War in Our Hearts,"Spain in Our Hearts: Americans in the Spanish Civil War, 1936–1939",Adam Hochschild,Houghton Mifflin Harcourt,1385,4.22,"('3', '29', '2016')",2016
2,The War in Our Hearts,"The Untold War: Inside the Hearts, Minds, and Souls of Our Soldiers",Nancy Sherman,W. W. Norton & Company,51,3.89,"('3', '1', '2010')",2010
3,The War in Our Hearts,"Our Heart's True Home: Fourteen Warm, Inspiring Stories of Women Discovering the Ancient Christian Faith",Virginia Nieuwsma,Conciliar Press,15,3.93,"('5', '15', '2006')",2006
4,The War in Our Hearts,"WALKING SINCE DAYBREAK: AVL IN PA: A Story of Eastern Europe, World War II, and the Heart of Our Century",Modris Eksteins,,5,3.94,"(None, None, None)",
5,The War in Our Hearts,"A Shadow on Our Hearts: Soldier-Poetry, Morality, and the American War in Vietnam",Adam Gilbert,University of Massachusetts Press,0,0.00,"('2', '26', '2018')",2018
6,The War in Our Hearts,Our Hearts Strangely Warmed: A Practical Theology for Worship in the Wesleyan Tradition,Jonathan Watts,,1,3.00,"(None, None, None)",
7,The War in Our Hearts,"Adam Hochschild’s Spain In Our Heart: Americans in the Spanish Civil War, 1936 – 1939 | Summary",Ant Hive Media,Smashwords Edition,0,0.00,"('10', '11', '2016')",2016
8,The War in Our Hearts,Rain in Our Hearts: Alpha Company in the Vietnam War,James Allen Logue,Texas Tech University Press,0,0.00,"('7', '15', '2020')",2020
9,The War in Our Hearts,Our Hearts Strangely Warmed: A Practical Theology for Worship in the Wesleyan Tradition,D Jonathan Watts,Wyndham Hall Press,0,0.00,"('12', '14', '2019')",2019
10,The War in Our Hearts,"Our Mom, the War Bride: Two Hearts Met and Melt Into One",sandra van olmen,Createspace Independent Publishing Platform,0,0.00,"('1', '20', '2016')",2016
11,The War in Our Hearts,Fire in Our Hearts: A Study of the Portrayal of Youth in a Selection of Post-War British Working-Class Fiction,Ronald Paul,ACTA Universitatis Gothoburgensis,0,0.00,"('1', '1', '1982')",1982
12,The War in Our Hearts,In Quest of Manhood: A Personal Remembrance of the Birth and Development of Raw Courage in Our Hearts as We Fought Our Nation's Enemies on the Battlefields in World War II.,Lee Inscho,Authorhouse,0,0.00,"('4', '8', '2003')",2003
13,The War in Our Hearts,The War Cries of God: Releasing God's Roar in our Warfare-Worship (God's Heart of War Series Book 3),James Massa,,0,0.00,"(None, None, None)",
0,You're Grounded,YOU'RE GROUNDED FOR LIFE - Misguided Parenting Strategies That Sounded Good At The Time,Tim Jones,Tim Jones,2,4.33,"('2', '5', '2016')",2016
1,You're Grounded,"Children of the Night, You're Grounded: Vampire Primes Short Story",Susan Sizemore,,13,3.62,"(None, None, None)",
2,You're Grounded,"You're Grounded Forever...But First, Let's Go Shopping: The Challenges Mothers Face with Their Daughters and Ten Timely Solutions",Susan Shapiro Barash,,11,3.38,"(None, None, None)",
3,You're Grounded,You're Grounded!: A Very Taboo Story,Roxie Lace,,2,3.00,"(None, None, None)",
4,You're Grounded,You're Grounded for Life!: And 49 Other Crazy Things That Parents Say,Joey O'Connor,Fleming H. Revell Company,4,3.25,"('3', '1', '1995')",1995
5,You're Grounded,You're Grounded: Rooted in Truth in a Shallow World,Chris Lassiter,Moody Publishers,4,4.25,"('7', '1', '2013')",2013
6,You're Grounded,You're Grounded!: How to Stop Fighting and Make the Teenage Years Easier,Vanessa Van Petten,,8,3.50,"(None, None, None)",
7,You're Grounded,TABOO: You're Grounded!,Roxie Lace,,6,4.17,"(None, None, None)",
8,You're Grounded,You're Grounded Till You're Thirty: What Works--And What Doesn't--In Parenting Today's Teens,Judith E. Craig,Hearst Books,3,3.67,"('3', '1', '1996')",1996
