,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
15,M.F.K.,An Alphabet for Gourmets,M.F.K. Fisher,North Point Press,393,4.17,"('10', '10', '1989')",1989
16,M.F.K.,Long Ago In France: The Years In Dijon,M.F.K. Fisher,Touchstone,571,3.87,"('2', '15', '1992')",1992
17,M.F.K.,With Bold Knife and Fork,M.F.K. Fisher,Counterpoint LLC,266,4.25,"('7', '1', '2002')",2002
18,M.F.K.,M.F.K. Fisher's Provence,M.F.K. Fisher,Counterpoint,28,3.64,"('11', '10', '2015')",2015
19,M.F.K.,Conversations with M. F. K. Fisher,M.F.K. Fisher,University Press of Mississippi,19,4.40,"('12', '1', '1992')",1992
0,Creaky Acres,Creaky Acres,Calista Brill,Dial,0,0.00,"(None, None, None)",
0,Mooncakes,Mooncakes,Suzanne  Walker,Oni Press,9548,3.85,"('10', '22', '2019')",2019
1,Mooncakes,A Big Mooncake for Little Star,Grace Lin,"Little, Brown Books for Young Readers",2402,4.18,"('8', '28', '2018')",2018
2,Mooncakes,Revenge of the Mooncake Vixen,Marilyn Chin,W. W. Norton & Company,543,3.56,"('9', '21', '2009')",2009
3,Mooncakes,Mooncake,Frank Asch,Aladdin,524,3.89,"('3', '1', '2000')",2000
4,Mooncakes,Round is a Mooncake: A Book of Shapes,Roseanne Thong,Chronicle Books,470,3.80,"('6', '1', '2000')",2000
5,Mooncakes,Mooncakes,Loretta Seto,Orca Book Publishers,283,3.88,"('4', '1', '2013')",2013
6,Mooncakes,"A World of Cake: 150 Recipes for Sweet Traditions from Cultures Near and Far; Honey cakes to flat cakes, fritters to chiffons, tartes to tortes, meringues to mooncakes, fruit cakes to spice cakes",Krystina Castella,"Storey Publishing, LLC",95,4.16,"('10', '15', '2010')",2010
7,Mooncakes,Winnie Zeng and the Magic Mooncake,Katie Zhao,Random House,1,5.00,"(None, None, '2022')",2022
8,Mooncakes,"Mooncakes, Issue 1",Suzanne  Walker,,5,4.40,"('4', '2', '2016')",2016
9,Mooncakes,Memory Seal: Volume 1,Insane Mooncake,,105,4.02,"(None, None, None)",
10,Mooncakes,Mooncake Sonata (The Complete Mooncake Cookbook),Alan Ooi,,8,4.12,"(None, None, None)",
11,Mooncakes,Memory Seal: Volume 2,Insane Mooncake,,68,4.32,"(None, None, None)",
12,Mooncakes,The Mooncake Of Chang-O (Talisman #2),Allan Frewin Jones,Hodder Children's Books,19,3.77,"('6', '1', '2005')",2005
13,Mooncakes,Mavis & Her Marvelous Mooncakes,Dar Hosta,,13,3.69,"(None, None, None)",
14,Mooncakes,Mooncakes and Hungry Ghosts: Festivals of China,Carol Stepanchuk,China Books & Periodicals,13,3.38,"('1', '1', '1992')",1992
15,Mooncakes,mooncake,Rizka Amalia,teen@noura,11,3.64,"('8', None, '2014')",2014
16,Mooncakes,The Song of Swords: Book 1,Insane Mooncake,,17,4.41,"(None, None, None)",
17,Mooncakes,Rabbit Mooncakes,Hoong Yee Lee Krakauer,"Little, Brown and Company",8,3.50,"('5', '1', '1994')",1994
18,Mooncakes,The Song of Swords: Verse 1,Insane Mooncake,,17,4.53,"(None, None, None)",
19,Mooncakes,Mooncake,Ray Hecht,Smashwords Edition,7,4.29,"('9', '6', '2013')",2013
0,Fighting Words,Fighting Words,Kimberly Brubaker Bradley,Dial Books,1133,4.75,"('8', '11', '2020')",2020
1,Fighting Words,Fighting Words: Black Women and the Search for Justice,Patricia Hill Collins,Univ Of Minnesota Press,95,4.39,"('9', '1', '1998')",1998
2,Fighting Words,Noah Webster's Fighting Words,Tracy Nelson Maurer,Millbrook Press (Tm),238,4.19,"('4', '1', '2017')",2017
3,Fighting Words,Fighting Words,Emily Eck,,46,3.90,"('12', '15', '2014')",2014
4,Fighting Words,Fighting Words: A Toolkit for Combating the Religious Right,Robin Morgan,Bold Type Books,56,4.03,"('8', '25', '2006')",2006
5,Fighting Words,"Ben Hecht: Fighting Words, Moving Pictures",Adina Hoffman,Yale University Press,43,3.92,"('2', '12', '2019')",2019
6,Fighting Words,Fighting Words: The Origins of Religious Violence,Hector Avalos,Prometheus Books,44,4.02,"('4', '8', '2005')",2005
7,Fighting Words,Fighting Words: The Bold American Journalists Who Brought the World Home Between the Wars,Nancy Cott,,7,3.71,"(None, None, None)",
8,Fighting Words,Fighting Words: Writers Lambast Other Writers--From Aristotle to Anne Rice,James Charlton,Algonquin Books,48,3.44,"('1', '6', '1994')",1994
9,Fighting Words,Fighting Words,Taylor Danae Colbert,,25,4.30,"('2', '20', '2020')",2020
10,Fighting Words,Bruce Lee: Fighting Words,Bruce Thomas,Frog Books,9,4.22,"('8', '2', '2005')",2005
11,Fighting Words,"Fighting Words : Personal Essays by Black Gay Men : Breaking the Silence on Issues of Identity, Family Relationships, Race, and Sexuality",Charles M. Smith,Harper Perennial,9,4.00,"('6', '1', '1999')",1999
12,Fighting Words,War Slang: American Fighting Words and Phrases from the Civil War to the Gulf War,Paul Dickson,DIANE Publishing Company,8,4.17,"('9', '1', '1999')",1999
13,Fighting Words,"Brain Storms: Stories by Transition Year students from CBC Monkstown Park, Dublin.",Fighting Words,Fighting Words,1,1.00,"('5', '18', '2015')",2015
14,Fighting Words,Jam: An Anthology of Graphic Fiction by Students from Newpark Comprehensive,Fighting Words,Fighting Words,0,0.00,"('12', '31', '2012')",2012
15,Fighting Words,Fighting Words,Steve Vernon,Stark Raven Press,0,0.00,"('6', '19', '2012')",2012
16,Fighting Words,Fighting Words: In-Depth Interviews with the Biggest Names in Mixed Martial Arts,Mike Straka,Triumph Books,21,3.41,"('7', '1', '2011')",2011
17,Fighting Words,Fighting Words: Persuasive Strategies for War and Politics,Richard F. Miller,Savas Beatie,1,5.00,"('5', '19', '2010')",2010
18,Fighting Words,Fighting Words: A Tale of How Liberals Created Neo-Conservativism,Ben J. Wattenberg,Thomas Dunne Books,5,3.80,"('7', '8', '2008')",2008
19,Fighting Words,Fighting Over Words: Language and Civil Law Cases,Roger W. Shuy,"Oxford University Press, USA",1,4.00,"('1', '1', '2008')",2008
0,Orange For The Sunsets,Orange for the Sunsets,Tina Athaide,Katherine Tegen Books,123,4.17,"('4', '2', '2019')",2019
1,Orange For The Sunsets,"Daily Diary: Blank 2020 Journal Entry Writing Paper for Each Day of the Year - Orange Sunset - January 20 - December 20 - 366 Dated Pages - A Notebook to Reflect, Write, Document & Diarise Your Life, Set Goals & Get Things Done",Writedaily Publications,Independently Published,0,0.00,"('12', '17', '2019')",2019
0,THE COLORS OF THE RAIN,The Colors of the Rain,R.L.  Toalson,Yellow Jacket,270,4.31,"('9', '18', '2018')",2018
1,THE COLORS OF THE RAIN,Tasting the Universe: People Who See Colors in Words and Rainbows in Symphonies: A Spiritual and Scientific Exploration of Synesthesia,Maureen Ann Seaberg,New Page Books,56,3.41,"('3', '15', '2011')",2011
2,THE COLORS OF THE RAIN,Colors of the Rainbow,Donna E. Warren,"Strategic Book Publishing & Rights Agency, LLC",4,3.75,"('4', '27', '2011')",2011
3,THE COLORS OF THE RAIN,The Colors of the Rainbow (Let's Talk About It Books),Jennifer Moore-Mallinos,B.E.S. Publishing,28,4.16,"('10', '1', '2005')",2005
4,THE COLORS OF THE RAIN,All the Colors of the Rainbow (Rookie Read-About Science),Allan Fowler,Children's Press,45,3.78,"('3', '1', '2001')",2001
5,THE COLORS OF THE RAIN,A Year in the Sky (All Colors of the Rainbow #2),Lena Mikado,,7,4.62,"(None, None, None)",
6,THE COLORS OF THE RAIN,Rainbow God: The Seven Colors of Love,Johnny Enlow,,14,4.64,"(None, None, None)",
7,THE COLORS OF THE RAIN,Eyelike Colors   The Rainbow Of The Natural World (Eyelike),Unknown,,14,4.14,"(None, None, None)",
8,THE COLORS OF THE RAIN,Seven Colors of the Rainbow,Yirmeyahu Bindman,,4,4.75,"(None, None, None)",
9,THE COLORS OF THE RAIN,"Western Colors: The Rainbow Trail, Riders of the Purple Sage, Desert Gold",Zane Grey,Forge Books,3,3.00,"('4', '1', '2014')",2014
10,THE COLORS OF THE RAIN,Colors of the Rain Forest,Elizabeth Bennett,Scholastic,0,0.00,"(None, None, '2014')",2014
11,THE COLORS OF THE RAIN,Who Stole The Rainbow Colors: An Epic Novel of the Fall and the Rise of New Humanity,Teuta S. Rizaj,Createspace,4,5.00,"('10', '13', '2017')",2017
12,THE COLORS OF THE RAIN,"A Golden Adventure - The Hunt for the Missing Rainbow: A fun children's picture book teaching children ages 2-6 about the colors of the rainbow, perfect bedtime story, learn about nature",Sarah Beebe,,5,4.80,"(None, None, None)",
13,THE COLORS OF THE RAIN,A Taste of Hebrew for English Speaking Kids: A Trilogy (Picture Books for Children): The Hebrew Alphabet; Counting in Hebrew; Colors in Hebrew: A Rainbow Tale,Sarah Mazor,Smashwords Edition,1,4.00,"('6', '22', '2014')",2014
14,THE COLORS OF THE RAIN,The Colors of Romance (A Valentine Rainbow),Ashavan Doyon,,2,3.45,"(None, None, None)",
15,THE COLORS OF THE RAIN,Colors in Hebrew: A Rainbow Tale (A Children's Picture Book that teaches the names of colors in Hebrew): A Story in Rhymes for English Speaking Kids (A Taste of Hebrew for English Speaking Kids 3),Sarah Mazor,,2,5.00,"(None, None, None)",
16,THE COLORS OF THE RAIN,The Colors of the Rainbow: About Life and the Beauty of Living,Daniela E. Schreier,One Planet Publishing House,1,3.00,"('7', '1', '2001')",2001
17,THE COLORS OF THE RAIN,The Rainbow Sky: An Exploration of Colors in the Solar System and Beyond,Tony Buick,Springer,2,3.50,"('3', '1', '2010')",2010
18,THE COLORS OF THE RAIN,Colors of the Rain Forest (Emergent Reader Series: Grades K-2),Liza Charlesworth,,1,3.00,"(None, None, None)",
19,THE COLORS OF THE RAIN,The Secret Of The Hawaiian Rainbow: A Hawaiian Story About Colors (The Peter Panini Keiki Reader Series),Stacey Kaopuiki,Hawaiian Island Concepts,1,3.00,"('5', '10', '1991')",1991
0,The Weight of Our Sky,The Weight of Our Sky,Hanna Alkaf,Salaam Reads,2028,4.23,"('2', '5', '2019')",2019
0,The Goblin's Puzzle:Being the Adventures of a Boy With No Name and Two Girls Called Alice,The Goblin's Puzzle: Being the Adventures of a Boy with No Name and Two Girls Called Alice,Andrew S. Chilton,Knopf Books for Young Readers,49,3.93,"('1', '19', '2016')",2016
0,Anatopsis,Anatopsis,Chris Abouzeid,Dutton Juvenile,374,3.44,"('3', '2', '2006')",2006
0,We're Not From Here,We're Not from Here,Geoff Rodkey,,212,4.06,"(None, None, None)",
0,Secrets of the Dragon Tomb,"Secrets of the Dragon Tomb (Secrets of the Dragon Tomb, #1)",Patrick Samphire,"Henry Holt and Company, LLC",131,4.15,"('1', '12', '2016')",2016
1,Secrets of the Dragon Tomb,"The Emperor of Mars (Secrets of the Dragon Tomb, #2)",Patrick Samphire,Henry Holt and Co. (BYR),48,4.28,"('7', '18', '2017')",2017
2,Secrets of the Dragon Tomb,The Dinosaur Hunters: A Secrets of the Dragon Tomb Novella,Patrick Samphire,Patrick Samphire,0,4.46,"('6', '16', '2016')",2016
3,Secrets of the Dragon Tomb,"The Dragon Path (Secrets of the Tombs, #2)",Helen Moss,,44,4.38,"(None, None, None)",
0,The Emperor of Mars,"The Emperor of Mars (Secrets of the Dragon Tomb, #2)",Patrick Samphire,Henry Holt and Co. (BYR),48,4.28,"('7', '18', '2017')",2017
1,The Emperor of Mars,The Emperor of Mars,Allen M. Steele,Allen M. Steele,59,3.80,"('6', None, '2010')",2010
2,The Emperor of Mars,The Emperors of Chocolate: Inside the Secret World of Hershey and Mars,Joël Glenn Brenner,,1589,4.04,"(None, None, None)",
3,The Emperor of Mars,The Emperor of Mars: Book Two of the Jayn Galt Saga,Clifford Heseltine,,5,4.60,"(None, None, None)",
4,The Emperor of Mars,The Emperor of Mars,Allen Steele,Asimov's Science Fiction,0,0.00,"(None, None, None)",
5,The Emperor of Mars,The First Emperor Of Mars,Bradford Gordon,Createspace Independent Publishing Platform,0,0.00,"('12', '14', '2012')",2012
6,The Emperor of Mars,By Command of the Emperor: A life of Marshal Berthier,S.J.  Watson,The Brodley Head,1,3.00,"(None, None, '1957')",1957
7,The Emperor of Mars,The Mercurial Emperor: The Magic Circle of Rudolf II in Renaissance Prague,Peter   Marshall,|Pimlico,26,3.75,"('8', '2', '2007')",2007
8,The Emperor of Mars,"Emperor of the North (Against the Gods, #16)",Mars Gravity,Wuxiaworld,11,4.36,"(None, None, None)",
9,The Emperor of Mars,The Camp-fires of Napoleon: Comprising the Most Brilliant Achievements of the Emperor and his Marshals,Henry Clay Watson,,1,3.00,"(None, None, '1854')",1854
10,The Emperor of Mars,"Field Marshals of Prussia: Paul Von Hindenburg, Frederick III, German Emperor, Helmuth Von Moltke the Elder, Gebhard Leberecht Von Blucher",Books LLC,"Books LLC, Wiki Series",0,0.00,"('8', '13', '2011')",2011
11,The Emperor of Mars,Emperor of Mars: Clayton Drew Book 1 (The Clayton Drew Series),John Russell Fearn,,0,2.00,"(None, None, None)",
12,The Emperor of Mars,"History of the Campaigns of Prince Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias, Vol. 1: With a Preliminary Sketch of His Private Life and Character (Classic Reprint)",Johann Friedrich Anthing,Forgotten Books,0,0.00,"('8', '3', '2018')",2018
13,The Emperor of Mars,"History of the Campaigns of Count Alexander Suworow-Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias: With a Preliminary Sketch of His Private Life and Character (Classic Reprint)",Alexander Suworow-Rymnikski,Forgotten Books,0,0.00,"('9', '3', '2018')",2018
14,The Emperor of Mars,"History of the Campaigns of Count Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias: With a Preliminary Sketch of His Private Life and Character; Volume 1",Frederic Anthing,Andesite Press,0,0.00,"('8', '20', '2017')",2017
15,The Emperor of Mars,"History of the Campaigns of Prince Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias, with a Preliminary Sketch of His Private Life and Character; Volume 1",Johann Friedrich 1753-1805 Anthing,Wentworth Press,0,0.00,"('8', '26', '2016')",2016
16,The Emperor of Mars,"History of the Campaigns of Count Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russia, Vol. 2 of 2: With a Preliminary Sketch of His Private Life and Character (Classic Reprint)",Frederic Anthing,Forgotten Books,0,0.00,"('12', '14', '2018')",2018
17,The Emperor of Mars,"History of the Campaigns of Prince Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias, with a Preliminary Sketch of His Private Life and Character Volume 1",Johann Friedrich Anthing,Palala Press,0,0.00,"('11', '18', '2015')",2015
18,The Emperor of Mars,"History of the campaigns of Prince Alexander Suworow Rymnikski, field-marshal-general in the service of His Imperial Majesty, the Emperor of all the Russias, with a preliminary sketch of his private life and character",Johann Friedrich Anthing,,0,0.00,"(None, None, None)",
19,The Emperor of Mars,"History of the Campaigns of Count Alexander Suworow Rymnikski, Field-Marshal-General in the Service of His Imperial Majesty, the Emperor of All the Russias: With a Preliminary Sketch of His Private Life and Character, Volume 2",William Connett,Palala Press,0,0.00,"('5', '23', '2016')",2016
0,Tentacle and Wing,Tentacle and Wing,Sarah  Porter,HMH Books for Young Readers,239,3.80,"('10', '10', '2017')",2017
1,Tentacle and Wing,"Digital Creature Rigging: Wings, Tails & Tentacles for Animation & VFX",Stewart Jones,,0,0.00,"(None, None, None)",
0,Warren the 13th,"Warren the 13th and The All-Seeing Eye (Warren the 13th, #1)",Tania del Rio,Quirk Books,1318,4.10,"('11', '24', '2015')",2015
1,Warren the 13th,"Warren the 13th and the Whispering Woods (Warren the 13th, #2)",Tania del Rio,Quirk Books,291,4.30,"('3', '21', '2017')",2017
2,Warren the 13th,"Warren the 13th and the 13-Year Curse (Warren the 13th, #3)",Tania del Rio,,48,4.19,"('3', '24', '2020')",2020
3,Warren the 13th,Warren the 13th (3 Book Series),Tania del Rio,,0,0.00,"(None, None, None)",
4,Warren the 13th,"Minutes, of the Proceedings of a Convention, Holden at Warren, Ohio, on the 13th of November, 1833: On the Subject of Connecting the Pennsylvania and Ohio Canals (Classic Reprint)",Unknown,Forgotten Books,0,0.00,"('10', '12', '2018')",2018
5,Warren the 13th,"Minutes of the Fourth Annual Meeting of the Shiloh Baptist Association, Col'd: Held with the Baptist Church, Mount Pleasant, Warren County, N. C., August 11th, 12th, 13th, 14th and 15th, 1875 (Classic Reprint)",Shiloh Baptist Association,Forgotten Books,0,0.00,"('5', '2', '2018')",2018
6,Warren the 13th,"United States Circuit Court of Appeals for the Ninth Circuit: Pacific Employers Insurance Company, a Corporation, and Western Terminal Company, a Corporation, Appellants, vs. Warren H. Pillsbury, Deputy Commissioner 13th Compensation District Under the Lo",United States Circuit Court of Appeals,Forgotten Books,0,0.00,"('11', '9', '2018')",2018
7,Warren the 13th,"United States Circuit Court of Appeals for the Ninth Circuit: Moore Dry Dock Company, Appellant, vs. Warren H. Pillsbury, Deputy Commissioner of the United States Employees' Compensation Commission for the 13th Compensation District, Margaret Howland, A W",U.S. Court of Appeals Ninth Circuit,Forgotten Books,0,0.00,"('1', '24', '2019')",2019
8,Warren the 13th,"United States Circuit Court of Appeals for the Ninth Circuit: Warren H. Pillsbury, Deputy Commissioner of the United States Employees' Compensation Commission for the 13th Compensation District, Appellant, vs. the Charles Nelson Company, a Corporation, an",U.S. Court of Appeals Ninth Circuit,Forgotten Books,0,0.00,"('11', '22', '2018')",2018
9,Warren the 13th,"The Clarion, Vol. 5: Twenty-Ninth Annual Catalog, Clarion State Normal School, Clarion, Pennsylvania, 13th District Clarion, Forest, Jefferson, McKean and Warren Counties, Catalog 1915-1916, Prospectus 1916-1917 (Classic Reprint)",Clarion State Normal School,Forgotten Books,0,0.00,"('10', '22', '2018')",2018
0,No One Man Should Have All That Power,No One Man Should Have All That Power: How Rasputins Manipulate the World,Amos Barshad,Harry N. Abrams,103,3.74,"('4', '9', '2019')",2019
1,No One Man Should Have All That Power,Power: No One Man Should Have All That Power...But There Were Two,Joy Deja King,King Productions,24,4.52,"('10', '10', '2014')",2014
2,No One Man Should Have All That Power,Power Part 2: No One Man Should Have All That Power...But There Were Two,Joy Deja King,King Productions,4,4.51,"('10', '10', '2014')",2014
0,Face Value: The Hidden Ways Beauty Shapes Women's Lives,Face Value: The Hidden Ways Beauty Shapes Women's Lives,Autumn Whitefield-Madrano,Simon  Schuster,137,3.34,"('6', '21', '2016')",2016
0,The Eagles of Heart Mountain,"The Eagles of Heart Mountain: A True Story of Football, Incarceration, and Resistance in World War II America",Bradford Pearson,Atria Books,3,4.33,"('1', '5', '2021')",2021
0,Comeback Season,The Comeback Season,Jennifer E. Smith,Simon  Schuster Books for Young Readers,1422,3.68,"('3', '4', '2008')",2008
1,Comeback Season,"They Don't Play Hockey in Heaven: A Dream, A Team, and My Comeback Season",Ken Baker,Lyons Press,98,4.16,"('9', '1', '2003')",2003
2,Comeback Season,Comeback Season: How I Learned to Play the Game of Love,Cathy Day,Free Press,42,4.07,"('2', '1', '2008')",2008
3,Comeback Season,Comeback Season: My Unlikely Story of Friendship with the Greatest Living Negro League Baseball Players,Cam Perron,Gallery Books,1,5.00,"('3', '30', '2021')",2021
4,Comeback Season,Comeback Season: The Untapped Art of Mastering Your Resilience,Kenny Jones,,1,5.00,"(None, None, None)",
5,Comeback Season,Heroes of the Gridiron: The story of the El Dorado Cougars' comeback The perfect season of 2014,Joe Volek,Createspace Independent Publishing Platform,0,0.00,"('12', '5', '2014')",2014
6,Comeback Season,1978 Yankees Journal: A Young Fan's Journal of the Greatest Comeback Season Ever,Doriano Carta,,1,3.00,"(None, None, None)",
7,Comeback Season,Comeback Season: My Unlikely Story of Friendship with the Greatest Living Negro League Baseball Players,Cam Perron,Gallery Books,0,0.00,"('3', '30', '2021')",2021
8,Comeback Season,That Comeback Season,John Paul Garner,Createspace Independent Publishing Platform,0,0.00,"('4', '1', '2019')",2019
9,Comeback Season,Heroes of the Gridiron: The story of the El Dorado Cougars' comeback The perfect season of 2014,Joe Volek,,0,0.00,"(None, None, None)",
10,Comeback Season,A Season of Comebacks,Kathy MacKel,Puffin Books,28,4.23,"('6', '29', '1998')",1998
11,Comeback Season,Comeback Kings The San Francisco Giants' Incredible 2012 Championship Season,Bay Area News Group,Triumph Books,22,3.91,"('11', '1', '2012')",2012
12,Comeback Season,The Comeback Kids: Cincinnati Reds - 2010 Championship Season,Joe Jacobs,Clerisy Press,13,4.21,"('12', '1', '2010')",2010
13,Comeback Season,The Comeback Kids: A Fan Relives the Amazing Baltimore Orioles 1989 Season,Steve Keplinger,,2,2.50,"(None, None, None)",
14,Comeback Season,The Greatest Comeback Ever: A Fan's Daily Diary of the 1978 New York Yankees Championship Season,Paul Keck,Booksurge Publishing,0,0.00,"('12', '5', '2008')",2008
15,Comeback Season,Comeback Cats: The 1997-1998 Kentucky Wildcats' Unforgettable National Championship Season,Mike Bynum,,0,0.00,"(None, None, None)",
0,1000000,"One Million in the Bank: How to Make $1,000,000 With Your Own Business, Even If You Have No Money Or Experience",Michael L.F. Slavin,Golden Mean Press,51,3.83,"('9', '24', '2015')",2015
1,1000000,"Creativity For Sale: How I Made $1,000,000 Wearing T-Shirts and How You Can Turn Your Passion Into Profit, Too",Jason SurfrApp,The Rebel Within Us,95,4.00,"('5', '26', '2014')",2014
2,1000000,"How to Turn $100 into $1,000,000: A Guide to Earning, Saving, and Investing",James McKenna,Workman Publishing Company,131,4.20,"('4', '5', '2016')",2016
3,1000000,"On Becoming Baby Wise: The Classic Reference Guide Utilized by Over 1,000,000 Parents Worldwide",Gary Ezzo,"Parent-Wise Solutions, Inc.",243,3.65,"('2', '3', '2003')",2003
4,1000000,"The Arrival, 1,000,000 B.C.: Secrets of the Ancient World",M.G. Hawking,,19,2.89,"(None, None, None)",
5,1000000,"Rites of Passage at $100,000 to $1,000,000+",John Lucht,,21,4.00,"(None, None, None)",
6,1000000,"Dictation: Dictate Your Writing - Write Over 1,000,000 Words A Year Without Breaking A Sweat! (Writing Habits, Write Faster, Productivity, Speech Recognition Software, Dragon Naturally Speaking)",Kevin Gise,,22,3.36,"(None, None, None)",
7,1000000,"How to Make $1,000,000 in the Stock Market Automatically",Robert Lichello,Signet,24,3.39,"('12', '1', '2001')",2001
8,1000000,"The 1,000,000 Pound Bank-Note",Mark Twain,Creative Education,47,3.79,"('4', '1', '1997')",1997
9,1000000,"Angel: How to Invest in Technology Startups—Timeless Advice from an Angel Investor Who Turned $100,000 into $100,000,000",Jason Calacanis,Harper Business,1156,4.31,"('7', '18', '2017')",2017
10,1000000,"$10,000,000 Marriage Proposal",James Patterson,BookShots,1697,3.24,"('10', '20', '2016')",2016
